date,XLP,XLY
1998-12-22,26.50,25.47
1998-12-23,27.14,25.58
1998-12-24,27.09,26.05
1998-12-28,26.94,25.81
1998-12-29,27.53,26.38
1998-12-30,27.36,26.16
1998-12-31,27.16,26.13
1999-01-04,26.94,25.97
1999-01-05,27.14,26.41
1999-01-06,27.47,27.16
1999-01-07,27.16,27.13
1999-01-08,27.05,27.16
1999-01-11,26.50,27.02
1999-01-12,26.30,26.31
1999-01-13,26.34,26.44
1999-01-14,25.84,25.84
1999-01-15,26.13,26.17
1999-01-19,25.83,26.16
1999-01-20,25.91,26.59
1999-01-21,25.52,26.34
1999-01-22,25.39,26.47
1999-01-25,25.33,26.41
1999-01-26,25.92,27.03
1999-01-27,26.27,27.00
1999-01-28,26.73,27.28
1999-01-29,26.80,27.47
1999-02-01,26.69,27.53
1999-02-02,26.91,27.19
1999-02-03,26.81,27.63
1999-02-04,26.69,27.47
1999-02-05,26.28,26.78
1999-02-08,26.23,27.22
1999-02-09,25.77,26.38
1999-02-10,25.95,26.38
1999-02-11,26.39,27.23
1999-02-12,26.17,26.75
1999-02-16,26.48,27.09
1999-02-17,26.22,27.00
1999-02-18,26.50,27.03
1999-02-19,26.39,27.17
1999-02-22,26.95,27.86
1999-02-23,26.91,27.72
1999-02-24,26.75,27.38
1999-02-25,26.44,27.06
1999-02-26,26.52,27.30
1999-03-01,26.39,27.31
1999-03-02,26.31,27.38
1999-03-03,26.31,27.23
1999-03-04,26.67,27.81
1999-03-05,27.08,28.66
1999-03-08,27.20,28.78
1999-03-09,27.23,28.86
1999-03-10,26.94,28.78
1999-03-11,27.20,29.09
1999-03-12,27.44,29.22
1999-03-15,27.67,29.28
1999-03-16,27.80,29.13
1999-03-17,27.33,29.00
1999-03-18,27.80,29.50
1999-03-19,27.63,29.06
1999-03-22,27.61,28.75
1999-03-23,26.83,27.88
1999-03-24,26.81,27.66
1999-03-25,27.02,28.50
1999-03-26,26.92,28.31
1999-03-29,27.27,29.00
1999-03-30,27.03,29.03
1999-03-31,26.44,28.59
1999-04-01,26.48,28.56
1999-04-05,26.63,28.94
1999-04-06,26.33,29.09
1999-04-07,26.30,29.34
1999-04-08,26.91,30.00
1999-04-09,26.97,30.28
1999-04-12,27.42,30.53
1999-04-13,27.52,30.38
1999-04-14,26.69,29.69
1999-04-15,26.03,29.63
1999-04-16,26.14,29.72
1999-04-19,25.05,29.06
1999-04-20,25.52,29.44
1999-04-21,26.33,29.94
1999-04-22,26.66,30.02
1999-04-23,26.61,30.34
1999-04-26,26.42,30.16
1999-04-27,26.45,30.23
1999-04-28,26.06,30.13
1999-04-29,25.86,29.44
1999-04-30,25.52,29.34
1999-05-03,26.11,30.06
1999-05-04,25.89,29.72
1999-05-05,26.14,29.47
1999-05-06,25.80,28.81
1999-05-07,26.02,29.47
1999-05-10,25.61,29.44
1999-05-11,25.72,30.03
1999-05-12,26.09,30.22
1999-05-13,26.22,30.06
1999-05-14,25.75,29.47
1999-05-17,25.92,28.88
1999-05-18,25.58,29.06
1999-05-19,25.94,28.72
1999-05-20,26.00,28.97
1999-05-21,25.92,28.78
1999-05-24,25.25,28.16
1999-05-25,25.00,27.88
1999-05-26,25.00,28.19
1999-05-27,24.88,27.63
1999-05-28,25.25,28.02
1999-06-01,25.34,28.19
1999-06-02,24.95,28.13
1999-06-03,25.19,28.78
1999-06-04,26.06,29.00
1999-06-07,25.84,29.08
1999-06-08,25.48,28.64
1999-06-09,25.34,28.36
1999-06-10,24.88,27.95
1999-06-11,24.63,27.81
1999-06-14,24.70,27.84
1999-06-15,24.77,27.66
1999-06-16,24.95,28.41
1999-06-17,25.16,28.27
1999-06-18,25.05,28.44
1999-06-21,24.77,28.94
1999-06-22,24.91,28.75
1999-06-23,24.64,28.34
1999-06-24,24.56,28.28
1999-06-25,24.55,28.19
1999-06-28,24.56,28.73
1999-06-29,25.00,29.22
1999-06-30,25.59,29.78
1999-07-01,25.78,29.94
1999-07-02,25.88,30.09
1999-07-06,25.86,30.34
1999-07-07,25.75,30.06
1999-07-08,25.55,29.81
1999-07-09,25.67,29.81
1999-07-12,25.63,29.63
1999-07-13,25.72,29.41
1999-07-14,25.64,29.47
1999-07-15,25.92,29.86
1999-07-16,25.88,30.03
1999-07-19,25.66,29.97
1999-07-20,25.44,29.19
1999-07-21,25.55,28.91
1999-07-22,25.27,28.53
1999-07-23,25.08,28.31
1999-07-26,25.31,28.47
1999-07-27,25.39,28.63
1999-07-28,25.16,28.53
1999-07-29,24.78,28.09
1999-07-30,24.64,27.56
1999-08-02,24.64,27.36
1999-08-03,24.83,27.02
1999-08-04,24.38,26.47
1999-08-05,24.44,26.23
1999-08-06,24.03,26.03
1999-08-09,23.97,25.69
1999-08-10,23.89,25.69
1999-08-11,23.64,26.25
1999-08-12,24.08,26.56
1999-08-13,24.25,27.09
1999-08-16,24.39,27.47
1999-08-17,24.52,27.41
1999-08-18,24.17,27.31
1999-08-19,24.33,27.08
1999-08-20,24.81,27.38
1999-08-23,25.36,27.81
1999-08-24,25.25,27.78
1999-08-25,26.00,28.06
1999-08-26,25.58,27.52
1999-08-27,25.25,27.41
1999-08-30,25.28,26.81
1999-08-31,25.06,26.50
1999-09-01,24.97,26.53
1999-09-02,24.94,26.22
1999-09-03,25.38,26.94
1999-09-07,25.19,26.52
1999-09-08,25.20,26.38
1999-09-09,24.84,26.47
1999-09-10,24.88,26.97
1999-09-13,24.84,26.89
1999-09-14,24.44,26.75
1999-09-15,24.25,26.52
1999-09-16,24.31,25.95
1999-09-17,24.30,26.28
1999-09-20,24.39,26.25
1999-09-21,23.97,25.66
1999-09-22,23.95,25.94
1999-09-23,23.39,26.06
1999-09-24,23.27,25.53
1999-09-27,23.19,25.97
1999-09-28,22.84,25.89
1999-09-29,22.25,25.70
1999-09-30,22.75,26.08
1999-10-01,23.13,26.22
1999-10-04,23.39,27.06
1999-10-05,23.11,27.11
1999-10-06,24.02,27.41
1999-10-07,23.83,27.33
1999-10-08,24.47,28.11
1999-10-11,24.50,28.31
1999-10-12,24.03,27.73
1999-10-13,23.56,27.41
1999-10-14,23.63,27.02
1999-10-15,22.77,26.33
1999-10-18,23.19,26.50
1999-10-19,24.17,26.77
1999-10-20,24.27,27.23
1999-10-21,24.44,27.00
1999-10-22,24.59,27.70
1999-10-25,24.31,27.22
1999-10-26,24.00,26.55
1999-10-27,24.30,26.63
1999-10-28,24.73,27.63
1999-10-29,24.83,28.39
1999-11-01,24.88,28.19
1999-11-02,24.39,27.98
1999-11-03,25.02,27.75
1999-11-04,24.91,28.09
1999-11-05,25.09,28.28
1999-11-08,25.06,28.19
1999-11-09,24.63,27.89
1999-11-10,24.64,28.00
1999-11-11,24.64,28.06
1999-11-12,24.81,28.72
1999-11-15,24.70,28.77
1999-11-16,25.17,28.89
1999-11-17,25.05,28.64
1999-11-18,25.17,28.77
1999-11-19,25.00,28.50
1999-11-22,25.27,28.17
1999-11-23,25.20,28.06
1999-11-24,25.50,28.22
1999-11-26,25.25,28.56
1999-11-29,25.23,28.81
1999-11-30,24.91,28.41
1999-12-01,24.81,28.75
1999-12-02,24.94,28.63
1999-12-03,25.11,28.95
1999-12-06,24.39,29.00
1999-12-07,24.00,28.52
1999-12-08,23.63,28.36
1999-12-09,23.59,28.31
1999-12-10,23.72,29.09
1999-12-13,23.22,29.97
1999-12-14,23.19,29.58
1999-12-15,23.59,29.72
1999-12-16,23.00,30.38
1999-12-17,23.00,30.19
1999-12-20,22.70,29.31
1999-12-21,22.48,29.44
1999-12-22,22.92,29.50
1999-12-23,23.31,30.08
1999-12-27,23.47,30.38
1999-12-28,23.28,30.69
1999-12-29,23.00,30.81
1999-12-30,23.02,30.72
1999-12-31,23.03,31.06
2000-01-03,22.75,30.13
2000-01-04,22.11,29.22
2000-01-05,22.50,28.86
2000-01-06,22.92,29.19
2000-01-07,24.38,30.56
2000-01-10,23.83,30.41
2000-01-11,23.83,30.23
2000-01-12,23.95,30.06
2000-01-13,24.08,30.22
2000-01-14,24.16,30.14
2000-01-18,23.75,29.97
2000-01-19,23.92,29.91
2000-01-20,23.59,29.50
2000-01-21,23.33,28.89
2000-01-24,22.66,27.81
2000-01-25,22.38,27.98
2000-01-26,22.58,28.19
2000-01-27,23.00,28.11
2000-01-28,22.81,27.00
2000-01-31,23.23,27.20
2000-02-01,23.00,28.19
2000-02-02,23.05,28.00
2000-02-03,22.73,28.11
2000-02-04,22.72,28.06
2000-02-07,22.69,27.47
2000-02-08,22.97,28.09
2000-02-09,22.77,27.63
2000-02-10,22.00,27.38
2000-02-11,21.58,26.98
2000-02-14,21.69,27.13
2000-02-15,22.17,27.19
2000-02-16,21.86,26.13
2000-02-17,21.53,25.38
2000-02-18,21.28,25.00
2000-02-22,21.63,25.06
2000-02-23,21.16,24.98
2000-02-24,20.72,24.19
2000-02-25,20.20,24.28
2000-02-28,20.59,25.16
2000-02-29,20.52,25.69
2000-03-01,20.33,25.39
2000-03-02,20.38,25.36
2000-03-03,20.27,25.83
2000-03-06,19.78,25.22
2000-03-07,18.72,24.52
2000-03-08,19.30,24.81
2000-03-09,19.81,25.31
2000-03-10,19.58,24.97
2000-03-13,19.27,24.77
2000-03-14,19.16,24.81
2000-03-15,20.38,26.31
2000-03-16,21.50,28.28
2000-03-17,21.09,28.27
2000-03-20,20.91,28.00
2000-03-21,21.30,28.31
2000-03-22,21.13,28.19
2000-03-23,20.95,28.27
2000-03-24,20.58,28.36
2000-03-27,20.31,28.28
2000-03-28,20.55,28.38
2000-03-29,21.05,28.94
2000-03-30,21.33,29.58
2000-03-31,21.22,29.27
2000-04-03,22.19,30.14
2000-04-04,22.81,29.77
2000-04-05,22.50,29.81
2000-04-06,22.09,30.13
2000-04-07,21.81,30.13
2000-04-10,22.36,30.83
2000-04-11,22.75,31.05
2000-04-12,23.02,30.98
2000-04-13,22.86,30.41
2000-04-14,21.73,28.00
2000-04-17,22.36,28.03
2000-04-18,22.50,28.63
2000-04-19,22.77,28.84
2000-04-20,22.75,29.22
2000-04-24,23.38,29.53
2000-04-25,23.27,30.06
2000-04-26,23.00,30.03
2000-04-27,23.00,29.41
2000-04-28,22.34,28.66
2000-05-01,22.63,29.53
2000-05-02,22.69,29.33
2000-05-03,22.69,27.94
2000-05-04,22.69,27.48
2000-05-05,23.22,27.83
2000-05-08,23.70,27.75
2000-05-09,23.81,28.03
2000-05-10,23.66,28.03
2000-05-11,23.63,28.28
2000-05-12,23.31,28.69
2000-05-15,23.89,28.78
2000-05-16,23.78,29.00
2000-05-17,23.86,28.31
2000-05-18,23.81,28.88
2000-05-19,23.98,28.14
2000-05-22,23.91,27.72
2000-05-23,23.78,27.59
2000-05-24,24.30,27.09
2000-05-25,24.23,26.84
2000-05-26,24.31,26.28
2000-05-30,24.17,26.48
2000-05-31,23.94,27.11
2000-06-01,24.00,27.31
2000-06-02,23.17,28.06
2000-06-05,23.14,27.91
2000-06-06,23.22,27.02
2000-06-07,23.47,27.02
2000-06-08,23.47,26.75
2000-06-09,23.73,26.31
2000-06-12,23.70,25.66
2000-06-13,23.97,26.16
2000-06-14,24.28,26.25
2000-06-15,24.73,26.19
2000-06-16,24.22,25.84
2000-06-19,24.27,25.81
2000-06-20,23.84,25.25
2000-06-21,24.31,25.08
2000-06-22,23.78,24.97
2000-06-23,24.06,25.13
2000-06-26,24.38,25.13
2000-06-27,24.75,25.84
2000-06-28,24.75,25.75
2000-06-29,24.97,25.31
2000-06-30,25.23,25.59
2000-07-03,25.28,25.94
2000-07-05,25.34,26.25
2000-07-06,25.38,26.44
2000-07-07,25.20,27.72
2000-07-10,25.44,28.13
2000-07-11,25.45,28.33
2000-07-12,24.94,28.41
2000-07-13,24.56,27.88
2000-07-14,24.28,28.22
2000-07-17,24.41,28.06
2000-07-18,24.44,28.13
2000-07-19,24.47,27.77
2000-07-20,24.06,27.69
2000-07-21,24.13,27.63
2000-07-24,24.63,27.19
2000-07-25,24.19,27.25
2000-07-26,24.20,27.16
2000-07-27,24.38,27.38
2000-07-28,24.58,26.53
2000-07-31,24.31,26.00
2000-08-01,25.13,26.38
2000-08-02,25.11,26.38
2000-08-03,25.11,26.25
2000-08-04,25.06,26.14
2000-08-07,24.75,26.84
2000-08-08,24.86,27.64
2000-08-09,23.84,27.16
2000-08-10,24.27,26.38
2000-08-11,24.44,26.75
2000-08-14,24.52,27.09
2000-08-15,24.47,26.31
2000-08-16,24.72,25.80
2000-08-17,24.58,25.81
2000-08-18,24.28,26.16
2000-08-21,24.53,25.53
2000-08-22,24.44,26.03
2000-08-23,24.59,25.88
2000-08-24,24.44,25.88
2000-08-25,24.53,26.11
2000-08-28,24.45,25.69
2000-08-29,24.08,25.58
2000-08-30,23.97,25.28
2000-08-31,24.02,24.92
2000-09-01,23.88,25.42
2000-09-05,23.80,25.69
2000-09-06,23.50,26.06
2000-09-07,23.72,25.84
2000-09-08,23.70,26.33
2000-09-11,23.81,26.81
2000-09-12,24.00,26.81
2000-09-13,24.00,26.81
2000-09-14,23.75,26.66
2000-09-15,23.63,26.36
2000-09-18,23.66,25.83
2000-09-19,23.69,25.39
2000-09-20,23.50,24.89
2000-09-21,24.13,25.81
2000-09-22,24.94,25.64
2000-09-25,24.72,25.25
2000-09-26,24.50,24.69
2000-09-27,24.52,24.92
2000-09-28,24.89,25.31
2000-09-29,24.98,24.89
2000-10-02,24.94,24.50
2000-10-03,24.94,24.69
2000-10-04,24.73,25.13
2000-10-05,25.31,24.80
2000-10-06,25.17,24.02
2000-10-09,25.06,24.17
2000-10-10,25.42,24.19
2000-10-11,25.39,23.50
2000-10-12,25.55,21.86
2000-10-13,25.23,22.31
2000-10-16,25.59,22.70
2000-10-17,25.81,22.08
2000-10-18,25.80,22.50
2000-10-19,25.33,23.42
2000-10-20,25.50,23.00
2000-10-23,25.77,23.14
2000-10-24,25.84,23.16
2000-10-25,26.45,22.81
2000-10-26,26.50,22.73
2000-10-27,26.20,22.95
2000-10-30,26.81,23.53
2000-10-31,26.72,24.58
2000-11-01,26.69,24.78
2000-11-02,26.48,25.00
2000-11-03,26.34,24.64
2000-11-06,26.84,24.97
2000-11-07,26.58,24.72
2000-11-08,27.19,25.00
2000-11-09,27.22,24.03
2000-11-10,27.36,22.92
2000-11-13,26.55,23.56
2000-11-14,26.88,24.27
2000-11-15,26.94,24.50
2000-11-16,27.00,24.23
2000-11-17,27.00,24.22
2000-11-20,26.92,23.63
2000-11-21,27.38,23.44
2000-11-22,27.28,23.19
2000-11-24,27.00,23.34
2000-11-27,27.55,24.19
2000-11-28,27.84,24.09
2000-11-29,28.13,24.44
2000-11-30,27.64,23.97
2000-12-01,27.23,24.00
2000-12-04,27.75,24.91
2000-12-05,27.53,25.50
2000-12-06,27.00,25.34
2000-12-07,27.39,25.00
2000-12-08,27.28,25.27
2000-12-11,26.91,24.95
2000-12-12,27.02,25.00
2000-12-13,27.63,24.50
2000-12-14,27.42,24.42
2000-12-15,27.22,23.72
2000-12-18,27.38,24.23
2000-12-19,27.64,23.66
2000-12-20,27.70,23.38
2000-12-21,27.61,24.09
2000-12-22,27.50,24.50
2000-12-26,28.05,24.03
2000-12-27,28.23,25.19
2000-12-28,28.66,25.50
2000-12-29,28.56,25.59
2001-01-02,28.19,25.55
2001-01-03,26.89,27.56
2001-01-04,25.83,27.95
2001-01-05,26.00,27.03
2001-01-08,26.17,26.67
2001-01-09,26.45,26.45
2001-01-10,26.30,26.63
2001-01-11,25.78,26.86
2001-01-12,25.75,26.84
2001-01-16,26.11,27.47
2001-01-17,25.81,27.09
2001-01-18,26.02,26.69
2001-01-19,25.81,25.63
2001-01-22,25.97,26.59
2001-01-23,26.14,26.91
2001-01-24,26.05,26.94
2001-01-25,26.59,27.36
2001-01-26,26.33,27.06
2001-01-29,26.11,27.60
2001-01-30,26.41,27.68
2001-01-31,26.48,28.57
2001-02-01,26.71,28.53
2001-02-02,26.88,27.99
2001-02-05,26.86,27.83
2001-02-06,26.98,27.86
2001-02-07,27.03,27.92
2001-02-08,26.95,27.10
2001-02-09,27.17,26.75
2001-02-12,27.40,27.50
2001-02-13,27.03,27.87
2001-02-14,26.78,27.60
2001-02-15,26.54,27.59
2001-02-16,26.63,27.24
2001-02-20,26.76,27.60
2001-02-21,26.68,26.41
2001-02-22,26.48,26.00
2001-02-23,26.28,26.43
2001-02-26,26.53,27.24
2001-02-27,26.55,27.10
2001-02-28,26.64,26.53
2001-03-01,26.39,26.10
2001-03-02,26.64,26.30
2001-03-05,26.54,26.02
2001-03-06,26.00,26.68
2001-03-07,25.83,27.34
2001-03-08,26.05,27.78
2001-03-09,26.21,27.50
2001-03-12,25.40,26.48
2001-03-13,25.27,26.36
2001-03-14,24.65,25.79
2001-03-15,24.68,26.08
2001-03-16,24.31,25.50
2001-03-19,24.59,25.80
2001-03-20,24.00,25.86
2001-03-21,23.40,25.70
2001-03-22,23.16,24.90
2001-03-23,23.71,25.18
2001-03-26,24.03,25.62
2001-03-27,24.57,26.18
2001-03-28,24.64,25.75
2001-03-29,24.70,26.00
2001-03-30,24.72,26.09
2001-04-02,24.39,26.10
2001-04-03,23.94,25.22
2001-04-04,24.25,25.49
2001-04-05,24.50,26.06
2001-04-06,24.42,25.98
2001-04-09,24.63,25.74
2001-04-10,24.60,26.00
2001-04-11,24.13,25.71
2001-04-12,24.45,25.27
2001-04-16,24.45,25.39
2001-04-17,24.99,25.74
2001-04-18,24.75,27.32
2001-04-19,24.65,27.40
2001-04-20,24.38,27.11
2001-04-23,24.50,26.93
2001-04-24,24.05,26.46
2001-04-25,24.69,26.48
2001-04-26,24.92,27.14
2001-04-27,25.06,27.79
2001-04-30,25.20,27.30
2001-05-01,25.48,27.60
2001-05-02,25.33,27.82
2001-05-03,25.20,27.50
2001-05-04,25.42,27.75
2001-05-07,25.41,27.54
2001-05-08,25.32,27.52
2001-05-09,25.45,27.10
2001-05-10,25.32,27.88
2001-05-11,25.18,28.00
2001-05-14,25.40,27.93
2001-05-15,25.25,27.83
2001-05-16,26.02,28.17
2001-05-17,26.15,28.60
2001-05-18,26.01,28.58
2001-05-21,25.99,28.90
2001-05-22,25.73,29.00
2001-05-23,25.50,28.48
2001-05-24,25.61,28.38
2001-05-25,25.40,28.24
2001-05-29,25.61,28.02
2001-05-30,25.75,27.51
2001-05-31,25.57,27.95
2001-06-01,25.91,27.85
2001-06-04,25.95,27.76
2001-06-05,26.22,28.09
2001-06-06,25.80,27.80
2001-06-07,25.98,28.01
2001-06-08,25.83,28.11
2001-06-11,25.47,27.69
2001-06-12,25.77,27.90
2001-06-13,25.57,27.60
2001-06-14,25.55,27.31
2001-06-15,25.32,26.98
2001-06-18,25.40,27.27
2001-06-19,25.48,27.36
2001-06-20,25.62,27.76
2001-06-21,25.84,28.26
2001-06-22,25.12,27.98
2001-06-25,24.99,27.62
2001-06-26,24.99,27.25
2001-06-27,24.80,27.12
2001-06-28,24.96,27.55
2001-06-29,24.31,27.67
2001-07-02,24.87,27.94
2001-07-03,24.67,27.89
2001-07-05,24.52,27.32
2001-07-06,24.23,26.67
2001-07-09,24.60,26.86
2001-07-10,24.40,26.74
2001-07-11,24.27,27.03
2001-07-12,24.12,28.20
2001-07-13,24.30,28.66
2001-07-16,24.12,28.74
2001-07-17,24.48,28.90
2001-07-18,25.18,28.92
2001-07-19,24.94,29.12
2001-07-20,25.28,29.15
2001-07-23,24.69,28.61
2001-07-24,24.50,28.20
2001-07-25,24.68,28.75
2001-07-26,24.69,28.78
2001-07-27,24.69,28.70
2001-07-30,25.00,28.89
2001-07-31,25.05,28.90
2001-08-01,25.05,28.87
2001-08-02,24.90,29.05
2001-08-03,25.08,28.86
2001-08-06,24.95,28.34
2001-08-07,25.00,28.66
2001-08-08,24.90,28.30
2001-08-09,24.98,28.20
2001-08-10,25.07,28.18
2001-08-13,25.29,27.86
2001-08-14,25.25,27.94
2001-08-15,25.20,27.70
2001-08-16,25.45,27.91
2001-08-17,25.46,27.18
2001-08-20,25.43,27.52
2001-08-21,25.66,26.84
2001-08-22,25.77,26.91
2001-08-23,25.69,26.77
2001-08-24,26.00,27.28
2001-08-27,25.95,27.25
2001-08-28,25.64,27.02
2001-08-29,25.25,26.52
2001-08-30,25.36,25.98
2001-08-31,25.17,26.37
2001-09-04,25.20,26.51
2001-09-05,26.10,26.52
2001-09-06,25.30,25.56
2001-09-07,24.90,24.63
2001-09-10,25.45,24.42
2001-09-17,25.43,22.15
2001-09-18,25.12,22.28
2001-09-19,24.80,21.77
2001-09-20,24.30,21.02
2001-09-21,23.51,21.05
2001-09-24,23.83,22.21
2001-09-25,23.95,22.27
2001-09-26,24.36,22.34
2001-09-27,24.84,22.40
2001-09-28,25.06,22.97
2001-10-01,25.27,22.95
2001-10-02,25.45,23.59
2001-10-03,25.24,24.42
2001-10-04,25.15,23.90
2001-10-05,25.42,24.10
2001-10-08,25.37,23.61
2001-10-09,25.24,23.63
2001-10-10,25.55,24.61
2001-10-11,25.37,25.40
2001-10-12,25.35,24.85
2001-10-15,25.46,24.78
2001-10-16,25.32,25.03
2001-10-17,25.11,24.40
2001-10-18,25.30,24.40
2001-10-19,25.60,24.06
2001-10-22,25.85,24.60
2001-10-23,25.52,24.65
2001-10-24,25.47,24.55
2001-10-25,25.71,24.78
2001-10-26,25.62,25.04
2001-10-29,25.46,24.17
2001-10-30,25.19,23.71
2001-10-31,24.90,24.18
2001-11-01,25.48,24.63
2001-11-02,25.44,25.00
2001-11-05,25.49,25.59
2001-11-06,25.54,25.90
2001-11-07,25.57,25.72
2001-11-08,25.33,25.94
2001-11-09,25.39,25.80
2001-11-12,25.43,25.89
2001-11-13,25.43,26.55
2001-11-14,25.30,27.15
2001-11-15,25.45,27.15
2001-11-16,25.68,26.85
2001-11-19,25.75,27.74
2001-11-20,25.72,27.40
2001-11-21,26.05,27.14
2001-11-23,26.13,27.45
2001-11-26,26.15,27.67
2001-11-27,25.86,27.17
2001-11-28,25.55,27.00
2001-11-29,26.04,27.19
2001-11-30,26.00,27.40
2001-12-03,25.99,27.00
2001-12-04,26.00,27.60
2001-12-05,25.76,28.42
2001-12-06,25.70,28.10
2001-12-07,25.82,28.11
2001-12-10,25.32,27.74
2001-12-11,25.05,27.55
2001-12-12,25.10,27.60
2001-12-13,24.85,27.29
2001-12-14,24.75,27.51
2001-12-17,25.38,27.81
2001-12-18,25.24,28.10
2001-12-19,25.55,28.24
2001-12-20,25.59,28.07
2001-12-21,25.76,28.43
2001-12-24,25.76,28.53
2001-12-26,25.82,28.80
2001-12-27,25.66,28.83
2001-12-28,25.55,29.04
2001-12-31,25.40,28.60
2002-01-02,25.31,28.69
2002-01-03,25.23,28.60
2002-01-04,25.16,29.07
2002-01-07,24.97,28.90
2002-01-08,24.84,29.00
2002-01-09,24.93,28.60
2002-01-10,24.97,28.80
2002-01-11,25.03,28.26
2002-01-14,25.23,28.05
2002-01-15,25.26,28.23
2002-01-16,25.02,27.75
2002-01-17,25.25,28.08
2002-01-18,25.15,28.00
2002-01-22,25.43,28.18
2002-01-23,25.52,28.79
2002-01-24,25.15,28.80
2002-01-25,25.10,28.50
2002-01-28,25.10,28.99
2002-01-29,24.79,28.38
2002-01-30,25.09,29.10
2002-01-31,25.23,29.54
2002-02-01,25.25,29.24
2002-02-04,24.98,28.75
2002-02-05,25.27,28.72
2002-02-06,25.15,28.49
2002-02-07,24.88,28.15
2002-02-08,24.94,28.40
2002-02-11,25.34,29.25
2002-02-12,25.33,29.00
2002-02-13,25.49,29.43
2002-02-14,25.49,29.54
2002-02-15,25.50,29.20
2002-02-19,25.18,28.86
2002-02-20,25.69,29.43
2002-02-21,25.37,29.15
2002-02-22,25.79,29.19
2002-02-25,25.83,29.68
2002-02-26,25.82,30.00
2002-02-27,25.85,29.95
2002-02-28,25.76,29.70
2002-03-01,26.25,29.98
2002-03-04,26.26,30.43
2002-03-05,25.80,29.54
2002-03-06,26.01,29.95
2002-03-07,26.00,30.18
2002-03-08,25.91,30.35
2002-03-11,25.91,30.21
2002-03-12,25.90,30.27
2002-03-13,26.10,30.20
2002-03-14,26.03,30.20
2002-03-15,26.43,30.55
2002-03-18,26.35,30.56
2002-03-19,26.45,30.69
2002-03-20,25.93,30.57
2002-03-21,26.13,30.19
2002-03-22,26.16,30.05
2002-03-25,25.90,29.50
2002-03-26,26.10,29.90
2002-03-27,26.02,30.10
2002-03-28,26.10,30.04
2002-04-01,26.05,29.48
2002-04-02,25.87,28.95
2002-04-03,25.89,28.73
2002-04-04,25.59,29.12
2002-04-05,25.38,29.30
2002-04-08,25.46,29.74
2002-04-09,25.44,29.95
2002-04-10,25.86,30.30
2002-04-11,25.51,29.84
2002-04-12,25.65,30.45
2002-04-15,25.63,29.99
2002-04-16,25.90,30.43
2002-04-17,25.52,30.12
2002-04-18,25.78,29.92
2002-04-19,25.83,30.05
2002-04-22,25.68,29.76
2002-04-23,25.47,29.81
2002-04-24,25.36,29.55
2002-04-25,25.44,29.63
2002-04-26,25.28,29.45
2002-04-29,25.02,29.13
2002-04-30,25.13,29.20
2002-05-01,25.49,29.36
2002-05-02,25.49,29.63
2002-05-03,25.25,29.23
2002-05-06,25.07,28.70
2002-05-07,24.72,29.12
2002-05-08,25.17,29.55
2002-05-09,24.91,29.10
2002-05-10,24.86,28.62
2002-05-13,25.11,28.93
2002-05-14,25.21,29.96
2002-05-15,24.84,29.78
2002-05-16,24.87,30.00
2002-05-17,25.16,30.25
2002-05-20,25.04,30.15
2002-05-21,24.83,29.40
2002-05-22,25.05,29.27
2002-05-23,25.13,29.55
2002-05-24,24.84,29.32
2002-05-28,24.75,28.86
2002-05-29,24.83,28.80
2002-05-30,24.72,28.55
2002-05-31,24.85,29.05
2002-06-03,24.28,28.28
2002-06-04,24.25,28.12
2002-06-05,24.53,28.70
2002-06-06,23.98,28.25
2002-06-07,23.98,28.28
2002-06-10,24.25,28.75
2002-06-11,23.60,28.60
2002-06-12,23.58,28.84
2002-06-13,23.51,28.18
2002-06-14,23.61,28.00
2002-06-17,24.06,28.74
2002-06-18,24.00,28.65
2002-06-19,23.91,28.53
2002-06-20,23.70,28.11
2002-06-21,22.99,27.62
2002-06-24,22.76,27.92
2002-06-25,22.29,27.45
2002-06-26,22.25,27.20
2002-06-27,22.42,27.36
2002-06-28,22.25,27.47
2002-07-01,22.47,26.64
2002-07-02,22.32,26.27
2002-07-03,22.17,26.61
2002-07-05,22.46,27.66
2002-07-08,22.42,27.28
2002-07-09,22.05,26.66
2002-07-10,21.60,25.79
2002-07-11,21.24,25.77
2002-07-12,20.79,25.44
2002-07-15,20.49,25.05
2002-07-16,20.17,24.37
2002-07-17,20.26,24.24
2002-07-18,19.80,23.84
2002-07-19,18.88,22.68
2002-07-22,19.04,22.31
2002-07-23,19.13,21.95
2002-07-24,20.11,23.24
2002-07-25,20.36,22.86
2002-07-26,20.45,23.13
2002-07-29,21.04,24.40
2002-07-30,20.83,24.31
2002-07-31,21.30,24.19
2002-08-01,21.10,23.45
2002-08-02,21.06,22.41
2002-08-05,20.77,21.89
2002-08-06,20.79,22.54
2002-08-07,21.27,22.86
2002-08-08,21.76,23.16
2002-08-09,21.86,23.25
2002-08-12,21.79,22.92
2002-08-13,21.58,22.66
2002-08-14,22.29,23.90
2002-08-15,22.09,24.88
2002-08-16,21.99,24.85
2002-08-19,22.16,25.43
2002-08-20,22.06,25.25
2002-08-21,22.03,25.67
2002-08-22,22.14,26.06
2002-08-23,21.79,25.34
2002-08-26,21.84,25.49
2002-08-27,21.78,24.97
2002-08-28,21.55,24.68
2002-08-29,21.31,24.91
2002-08-30,21.47,24.92
2002-09-03,21.00,24.03
2002-09-04,21.17,24.48
2002-09-05,21.16,24.03
2002-09-06,21.16,24.78
2002-09-09,21.58,25.11
